City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current description,Rain inches(last 3 hrs),Snow inches(last 3 hrs)
447,Tura,47.38,0.68,50.0,93,90,11.41,FR,2020-02-24 23:03:46,mist,0.0,0.0
448,Sikasso,10.92,-7.0,80.28,13,100,7.05,ML,2020-02-24 23:03:47,overcast clouds,0.0,0.0
449,Ende,-8.84,121.66,82.65,77,41,6.2,ID,2020-02-24 23:03:47,scattered clouds,0.0,0.0
450,Saryshagan,46.12,73.62,21.11,84,98,11.03,KZ,2020-02-24 23:03:47,overcast clouds,0.0,0.0
451,Ugoofaaru,5.67,73.0,82.31,74,18,17.02,MV,2020-02-24 23:03:47,few clouds,0.0,0.0
452,Sioux Lookout,50.1,-91.92,33.8,92,20,6.93,CA,2020-02-24 23:03:47,few clouds,0.0,0.0
453,Reo,12.32,-2.47,78.31,13,100,11.7,BF,2020-02-24 23:03:48,overcast clouds,0.0,0.0
454,Hamilton,39.18,-84.53,43.0,87,90,10.29,US,2020-02-24 23:03:48,light rain,0.0,0.0
455,Oranjemund,-28.55,16.43,73.65,42,0,6.89,NA,2020-02-24 23:03:48,clear sky,0.0,0.0
456,Alice Springs,-23.7,133.88,80.6,44,100,16.11,AU,2020-02-24 23:03:48,overcast clouds,0.0,0.0
457,Hasaki,35.73,140.83,41.0,93,75,1.12,JP,2020-02-24 23:03:48,broken clouds,0.0,0.0
458,Sabzevar,36.21,57.68,50.25,82,81,4.74,IR,2020-02-24 23:03:49,light rain,2.13,0.0
459,Uvat,59.14,68.9,18.12,88,100,14.7,RU,2020-02-24 23:03:49,overcast clouds,0.0,0.0
460,Riyadh,24.69,46.72,73.4,31,72,5.82,SA,2020-02-24 23:02:04,broken clouds,0.0,0.0
461,Saint Anthony,45.02,-93.22,42.8,44,1,9.17,US,2020-02-24 23:03:49,clear sky,0.0,0.0
462,Chinhoyi,-17.37,30.2,63.46,86,100,6.69,ZW,2020-02-24 23:03:50,light rain,0.12,0.0
463,Burica,8.03,-82.87,86.0,62,40,9.17,PA,2020-02-24 23:03:50,scattered clouds,0.0,0.0
464,Parkes,-33.13,148.18,81.0,53,34,1.01,AU,2020-02-24 23:03:50,scattered clouds,0.0,0.0
465,Bud,47.5,19.04,46.0,60,90,4.7,HU,2020-02-24 23:01:46,overcast clouds,0.0,0.0
466,Tasbuget,44.77,65.55,32.0,70,12,4.47,KZ,2020-02-24 23:03:50,mist,0.0,0.0
467,Erenhot,43.65,111.98,16.45,94,97,8.23,CN,2020-02-24 23:03:51,overcast clouds,0.0,0.0
468,Fort Morgan,40.25,-103.8,39.2,40,75,27.51,US,2020-02-24 23:03:51,broken clouds,0.0,0.0
469,Belmonte,-7.86,-38.76,77.59,75,58,7.83,BR,2020-02-24 23:03:51,light rain,0.19,0.0
470,Ballybofey,54.8,-7.78,35.51,84,76,12.17,IE,2020-02-24 23:03:51,light snow,0.0,0.75
471,Sibolga,1.74,98.78,71.89,91,95,3.51,ID,2020-02-24 23:02:36,overcast clouds,0.0,0.0
472,Isangel,-19.55,169.27,82.4,74,40,10.56,VU,2020-02-24 23:03:52,scattered clouds,0.0,0.0
473,Mandurah,-32.55,115.7,73.99,78,58,10.29,AU,2020-02-24 23:03:52,broken clouds,0.0,0.0
474,Blyznyuky,48.86,36.56,34.05,80,100,23.15,UA,2020-02-24 23:00:35,light snow,0.0,0.63
475,Paso De Patria,-27.25,-58.55,84.2,48,0,4.7,AR,2020-02-24 23:03:52,clear sky,0.0,0.0
476,Excelsior Springs,39.34,-94.23,43.0,86,90,12.75,US,2020-02-24 23:03:52,light rain,0.0,0.0
477,Baherden,38.44,57.43,59.88,44,87,5.28,TM,2020-02-24 23:03:53,overcast clouds,0.0,0.0
478,Mackenzie,-42.82,173.27,60.96,83,9,15.61,NZ,2020-02-24 23:03:53,clear sky,0.0,0.0
479,Macklin,52.33,-109.93,16.77,94,76,5.57,CA,2020-02-24 23:00:10,broken clouds,0.0,0.0
480,Kungurtug,50.6,97.52,0.07,88,84,4.16,RU,2020-02-24 23:03:53,broken clouds,0.0,0.0
481,Port Hedland,-20.32,118.57,82.4,88,43,5.82,AU,2020-02-24 23:03:53,scattered clouds,0.0,0.0
482,Gashua,12.87,11.05,65.88,24,0,11.41,NG,2020-02-24 23:03:54,clear sky,0.0,0.0
483,Pozo Colorado,-23.49,-58.8,82.06,55,47,5.59,PY,2020-02-24 23:03:54,scattered clouds,0.0,0.0
484,Shebalino,51.29,85.68,8.91,91,100,3.27,RU,2020-02-24 23:03:54,overcast clouds,0.0,0.0
485,General Roca,-39.03,-67.58,77.0,22,0,16.11,AR,2020-02-24 23:03:54,clear sky,0.0,0.0
486,Takhtamygda,54.1,123.57,2.59,88,38,1.54,RU,2020-02-24 23:03:54,scattered clouds,0.0,0.0
487,Porto Torres,40.84,8.4,55.4,93,20,5.82,IT,2020-02-24 23:03:55,few clouds,0.0,0.0
488,Safwah,26.65,49.95,71.6,56,93,13.87,SA,2020-02-24 23:03:55,overcast clouds,0.0,0.0
489,Grindavik,63.84,-22.43,28.4,86,75,9.17,IS,2020-02-24 23:03:55,shower rain,0.0,0.0
490,Yertsevo,60.8,40.09,23.79,93,88,6.69,RU,2020-02-24 23:03:55,overcast clouds,0.0,0.0
491,Qianan,44.99,124.06,12.87,92,99,6.71,CN,2020-02-24 23:03:55,overcast clouds,0.0,0.0
492,Anadyr,64.75,177.48,-13.0,69,75,11.18,RU,2020-02-24 23:03:56,broken clouds,0.0,0.0
493,Rosarito,32.33,-117.03,73.4,63,20,13.87,MX,2020-02-24 23:03:56,few clouds,0.0,0.0
494,Adrar,20.5,-10.07,73.18,12,91,15.64,MR,2020-02-24 23:02:07,overcast clouds,0.0,0.0
495,Toliary,-23.35,43.67,78.21,79,94,25.41,MG,2020-02-24 23:03:56,overcast clouds,0.0,0.0
496,Shar,24.36,56.75,73.4,78,61,2.24,OM,2020-02-24 23:03:56,broken clouds,0.0,0.0
497,Dunmore East,52.15,-6.99,42.01,83,22,3.0,IE,2020-02-24 23:03:57,few clouds,0.0,0.0
498,Kulykivka,51.37,31.65,31.64,80,0,11.16,UA,2020-02-24 23:03:57,clear sky,0.0,0.0
499,Magistralnyy,56.17,107.45,1.9,92,98,2.26,RU,2020-02-24 23:02:20,overcast clouds,0.0,0.0
500,Dingle,11.0,122.67,75.88,84,95,12.39,PH,2020-02-24 23:03:58,light rain,0.25,0.0
501,Mega,4.05,38.3,69.42,37,70,6.73,ET,2020-02-24 23:03:54,broken clouds,0.0,0.0
502,Bogorodskoye,56.1,43.52,32.0,94,40,4.47,RU,2020-02-24 23:03:58,scattered clouds,0.0,0.0
503,Mbuji-Mayi,-6.15,23.6,71.35,90,100,2.73,CD,2020-02-24 23:03:58,overcast clouds,0.0,0.0
504,Umm Lajj,25.02,37.27,60.33,57,79,16.08,SA,2020-02-24 23:03:58,broken clouds,0.0,0.0
505,Antonina,-25.43,-48.71,71.6,88,40,3.36,BR,2020-02-24 23:03:59,scattered clouds,0.0,0.0
506,Zhezkazgan,47.78,67.77,11.93,94,32,5.37,KZ,2020-02-24 23:03:59,scattered clouds,0.0,0.0
507,San Patricio,28.02,-97.52,77.0,43,1,11.41,US,2020-02-24 23:03:59,clear sky,0.0,0.0
508,Tak,16.58,98.83,64.94,45,50,2.55,TH,2020-02-24 23:03:59,scattered clouds,0.0,0.0
509,Ruteng,-8.61,120.47,76.86,74,7,1.95,ID,2020-02-24 23:03:59,clear sky,0.0,0.0
510,Wucheng,29.6,118.17,59.0,92,73,3.18,CN,2020-02-24 23:04:00,broken clouds,0.0,0.0
511,Mollendo,-17.02,-72.01,70.14,89,66,4.41,PE,2020-02-24 23:04:00,broken clouds,0.0,0.0
512,Itanagar,27.1,93.62,57.06,74,0,3.33,IN,2020-02-24 23:04:00,light rain,0.5,0.0
513,Ust-Tsilma,65.44,52.15,26.94,92,99,7.27,RU,2020-02-24 23:04:00,overcast clouds,0.0,0.0
514,Progreso,15.4,-87.8,82.99,74,5,6.93,HN,2020-02-24 23:02:48,clear sky,0.0,0.0
515,Troitsk,54.1,61.58,17.76,94,79,7.92,RU,2020-02-24 23:04:01,broken clouds,0.0,0.0
516,Porto Santo,33.07,-16.34,64.4,88,20,11.41,PT,2020-02-24 23:04:01,few clouds,0.0,0.0
517,Valparaiso,-33.04,-71.63,66.2,59,46,6.93,CL,2020-02-24 23:04:01,scattered clouds,0.0,0.0
518,Sovetskaya,44.78,41.17,37.0,9,98,17.0,RU,2020-02-24 23:04:01,light snow,0.0,0.13
519,Hobyo,5.35,48.53,78.24,75,99,15.3,SO,2020-02-24 23:04:02,overcast clouds,0.0,0.0
520,Dunedin,-45.87,170.5,71.01,50,89,1.01,NZ,2020-02-24 23:04:02,overcast clouds,0.0,0.0
521,Marsaxlokk,35.84,14.54,57.0,93,20,8.05,MT,2020-02-24 23:04:02,few clouds,0.0,0.0
522,Gumdag,39.21,54.59,54.7,61,78,8.05,TM,2020-02-24 23:04:02,broken clouds,0.0,0.0
523,Alamogordo,32.9,-105.96,66.0,23,1,8.05,US,2020-02-24 23:01:41,clear sky,0.0,0.0
524,Le Port,-20.94,55.29,78.8,78,38,5.82,RE,2020-02-24 23:04:03,scattered clouds,0.0,0.0
525,Cosala,24.41,-106.69,73.99,71,100,3.0,MX,2020-02-24 23:04:03,overcast clouds,0.0,0.0
526,Wad Madani,14.4,33.52,65.52,21,0,13.38,SD,2020-02-24 23:04:03,clear sky,0.0,0.0
527,Miragoane,18.44,-73.09,78.58,73,41,5.41,HT,2020-02-24 23:04:03,light rain,1.63,0.0
528,Tarauaca,-8.16,-70.77,77.76,78,51,3.4,BR,2020-02-24 23:00:06,broken clouds,0.0,0.0
529,Dzhebariki-Khaya,62.22,135.8,-2.81,95,100,4.59,RU,2020-02-24 23:04:04,light snow,0.0,0.31
530,Matamoros,25.88,-97.5,86.0,54,75,13.87,MX,2020-02-24 23:04:04,broken clouds,0.0,0.0
531,Marsa Matruh,31.35,27.25,51.8,81,40,4.7,EG,2020-02-24 23:04:04,scattered clouds,0.0,0.0
532,Ayabaca,-4.64,-79.71,60.19,98,93,2.77,PE,2020-02-24 22:59:05,light rain,2.31,0.0
533,Luena,-11.78,19.92,64.45,97,100,4.34,AO,2020-02-24 23:04:04,moderate rain,3.31,0.0
534,Tha Bo,17.85,102.58,62.6,88,2,2.24,TH,2020-02-24 23:04:05,clear sky,0.0,0.0
535,Jujuy,-24.19,-65.3,77.0,61,20,6.93,AR,2020-02-24 23:00:37,few clouds,0.0,0.0
536,Shahabad,25.57,84.67,68.0,68,40,4.7,IN,2020-02-24 23:04:05,haze,0.0,0.0
537,Qaqortoq,60.72,-46.03,12.2,36,19,4.7,GL,2020-02-24 23:04:06,few clouds,0.0,0.0
538,Paradise,36.1,-115.15,69.01,28,20,8.05,US,2020-02-24 23:03:37,few clouds,0.0,0.0
539,Nagornskiy,58.77,57.55,28.0,93,100,3.0,RU,2020-02-24 23:04:06,light snow,0.0,0.56
540,Nanortalik,60.14,-45.24,20.16,54,80,34.02,GL,2020-02-24 23:04:06,broken clouds,0.0,0.0
541,Sola,37.57,126.98,44.6,100,90,3.36,KR,2020-02-24 23:02:17,light rain,0.0,0.0
542,Wajima,37.4,136.9,48.09,77,94,12.62,JP,2020-02-24 23:04:07,overcast clouds,0.0,0.0
543,Malysheva,57.12,61.4,24.8,85,75,6.71,RU,2020-02-24 23:04:07,broken clouds,0.0,0.0
544,Moyo,3.66,31.72,78.37,37,74,2.24,UG,2020-02-24 23:04:07,broken clouds,0.0,0.0
545,Ust-Kuyga,70.02,135.6,-15.66,89,51,10.94,RU,2020-02-24 23:04:07,broken clouds,0.0,0.0
546,Marquette,46.53,-87.63,35.6,69,5,14.99,US,2020-02-24 23:04:08,clear sky,0.0,0.0
547,Krasnorechenskiy,44.63,135.35,18.82,81,0,7.87,RU,2020-02-24 23:04:08,clear sky,0.0,0.0
548,Mayskiy,47.69,40.1,37.4,100,75,17.9,RU,2020-02-24 23:04:08,broken clouds,0.0,0.0
549,Kang,49.19,-0.36,50.0,100,90,13.87,FR,2020-02-24 23:04:08,light intensity drizzle,0.0,0.0
550,Sao Filipe,-6.66,-69.87,75.9,93,99,3.11,BR,2020-02-24 23:04:08,light rain,0.94,0.0
551,West Bay,19.37,-81.42,82.4,69,20,10.29,KY,2020-02-24 23:04:09,few clouds,0.0,0.0
552,Two Rivers,44.15,-87.57,37.4,69,1,6.93,US,2020-02-24 23:04:09,clear sky,0.0,0.0
553,Mormugao,15.4,73.8,77.0,88,51,2.24,IN,2020-02-24 23:04:09,mist,0.0,0.0
554,Axim,4.87,-2.24,79.02,91,70,3.83,GH,2020-02-24 23:04:09,broken clouds,0.0,0.0
555,Melilla,35.29,-2.94,55.4,87,0,3.36,ES,2020-02-24 23:04:09,clear sky,0.0,0.0
556,Sol-Iletsk,51.16,54.99,31.66,98,100,9.73,RU,2020-02-24 23:04:10,light snow,0.0,1.0
557,Rabo De Peixe,37.8,-25.58,57.2,87,20,6.93,PT,2020-02-24 23:04:10,few clouds,0.0,0.0
558,Znamenskoye,48.97,140.29,12.43,84,97,8.25,RU,2020-02-24 23:04:10,overcast clouds,0.0,0.0
559,Srednekolymsk,67.45,153.68,-18.51,96,90,0.38,RU,2020-02-24 23:04:10,overcast clouds,0.0,0.0
560,Magdagachi,53.45,125.8,7.18,86,28,5.08,RU,2020-02-24 23:04:11,scattered clouds,0.0,0.0
561,Sabha,27.04,14.43,53.76,32,0,8.23,LY,2020-02-24 23:04:11,clear sky,0.0,0.0
562,Kiama,-34.68,150.87,77.0,73,0,4.7,AU,2020-02-24 23:04:11,clear sky,0.0,0.0
563,Ambulu,-8.35,113.61,80.53,77,100,5.37,ID,2020-02-24 23:04:11,overcast clouds,0.0,0.0
564,Gudari,19.35,83.78,63.3,93,0,0.45,IN,2020-02-24 23:04:11,clear sky,0.0,0.0
565,Maldonado,-34.67,-54.92,82.4,48,0,10.29,UY,2020-02-24 23:03:26,clear sky,0.0,0.0
566,Belaya Gora,68.53,146.42,-19.46,96,11,6.17,RU,2020-02-24 23:04:12,few clouds,0.0,0.0
567,Linxia,35.6,103.21,30.85,52,0,1.1,CN,2020-02-24 23:04:12,clear sky,0.0,0.0
568,Morgan City,29.7,-91.21,73.0,83,90,7.7,US,2020-02-24 23:04:12,overcast clouds,0.0,0.0
569,Nata,8.33,-80.52,87.8,43,4,14.99,PA,2020-02-24 23:04:12,clear sky,0.0,0.0
570,Rybinsk,58.04,38.84,27.16,94,47,6.76,RU,2020-02-24 23:04:13,scattered clouds,0.0,0.0
571,Yenagoa,4.92,6.26,79.45,84,0,2.64,NG,2020-02-24 23:04:13,clear sky,0.0,0.0
572,Los Amates,15.27,-89.1,77.0,72,1,5.77,GT,2020-02-24 23:04:13,clear sky,0.0,0.0
573,Dhidhdhoo,6.88,73.1,81.84,76,28,11.27,MV,2020-02-24 23:04:13,light rain,0.25,0.0
574,Langres,47.83,5.33,51.8,62,31,9.17,FR,2020-02-24 23:04:14,scattered clouds,0.0,0.0
575,Sao Felix Do Xingu,-6.64,-51.99,74.21,94,79,1.79,BR,2020-02-24 23:04:14,moderate rain,3.75,0.0
576,Yangambi,0.81,24.43,69.98,94,81,4.85,CD,2020-02-24 23:04:14,broken clouds,0.0,0.0
577,Paamiut,61.99,-49.67,6.3,77,95,10.11,GL,2020-02-24 23:04:14,light snow,0.0,0.31
578,Kunnamangalam,11.3,75.88,77.0,78,20,4.7,IN,2020-02-24 23:04:15,haze,0.0,0.0
579,Emba,48.83,58.14,33.26,98,100,5.5,KZ,2020-02-24 23:04:15,overcast clouds,0.0,0.0
580,Batken,39.83,71.0,35.31,65,99,5.86,KG,2020-02-24 23:04:15,overcast clouds,0.0,0.0
581,Boende,-0.22,20.87,73.27,94,100,2.84,CD,2020-02-24 23:04:15,overcast clouds,0.0,0.0
582,Severobaykalsk,55.65,109.32,4.55,79,28,3.51,RU,2020-02-24 23:04:15,scattered clouds,0.0,0.0
583,Atar,20.52,-13.05,77.88,14,63,20.36,MR,2020-02-24 23:04:16,broken clouds,0.0,0.0
584,Angoche,-16.23,39.91,74.91,96,100,5.79,MZ,2020-02-24 23:04:16,overcast clouds,0.0,0.0
585,Tacuarembo,-31.73,-55.98,68.32,56,17,4.81,UY,2020-02-24 23:04:16,few clouds,0.0,0.0
586,Gainesville,29.65,-82.32,75.2,40,1,10.29,US,2020-02-24 23:00:12,clear sky,0.0,0.0
587,Luis Correia,-2.88,-41.67,76.48,94,47,4.29,BR,2020-02-24 23:04:16,light rain,0.31,0.0
588,Astoria,46.19,-123.83,48.0,70,90,9.17,US,2020-02-24 23:04:17,overcast clouds,0.0,0.0
589,Wuwei,31.28,117.9,61.68,94,93,8.03,CN,2020-02-24 23:04:17,moderate rain,3.56,0.0
590,Sorong,-0.88,131.25,82.8,76,100,4.32,ID,2020-02-24 23:04:15,overcast clouds,0.0,0.0
591,Buritis,-15.62,-46.42,72.3,88,100,2.1,BR,2020-02-24 23:00:13,light rain,1.94,0.0
592,Jijiga,9.35,42.8,59.9,59,88,1.54,ET,2020-02-24 23:04:17,overcast clouds,0.0,0.0
593,Cockburn Town,21.46,-71.14,74.79,72,29,18.86,TC,2020-02-24 23:00:07,light rain,0.13,0.0
594,Sao Francisco De Paula,-31.77,-52.34,80.6,57,20,14.99,BR,2020-02-24 23:04:18,few clouds,0.0,0.0
595,Weihai,37.5,122.11,42.39,97,100,17.11,CN,2020-02-24 23:04:18,light rain,1.31,0.0
596,Nioro,13.75,-15.8,89.6,24,92,6.93,SN,2020-02-24 23:04:18,overcast clouds,0.0,0.0
597,Sorkjosen,69.8,20.93,31.08,58,100,22.41,NO,2020-02-24 23:04:18,light snow,0.0,0.75
598,Winnemucca,40.97,-117.74,51.8,15,1,12.75,US,2020-02-24 23:04:19,clear sky,0.0,0.0
599,Goderich,43.75,-81.72,39.99,76,100,4.0,CA,2020-02-24 23:00:34,overcast clouds,0.0,0.0
600,Westport,39.1,-94.58,43.0,93,90,17.22,US,2020-02-24 23:01:39,light rain,0.0,0.0
601,Dukat,62.55,155.55,-14.08,94,10,2.42,RU,2020-02-24 23:04:19,clear sky,0.0,0.0
602,Waddan,29.16,16.14,52.43,44,0,1.63,LY,2020-02-24 23:04:20,clear sky,0.0,0.0
603,Elbistan,38.21,37.2,33.96,96,88,5.97,TR,2020-02-24 23:04:20,light rain,0.19,0.0
604,Jumla,29.27,82.18,28.62,93,100,2.93,NP,2020-02-24 23:04:20,snow,0.0,2.69
605,Sambava,-14.27,50.17,74.75,98,99,2.19,MG,2020-02-24 23:04:20,overcast clouds,0.0,0.0
606,Salta,-24.79,-65.41,77.0,60,75,11.41,AR,2020-02-24 23:04:20,broken clouds,0.0,0.0
607,Kendari,-3.94,122.5,80.35,89,62,1.79,ID,2020-02-24 23:04:21,light rain,0.44,0.0
